,datetime,river_discharge
245,2009-09-03,349.75
246,2009-09-04,347.34
247,2009-09-05,344.14
248,2009-09-06,339.41
249,2009-09-07,338.63
250,2009-09-08,340.19
251,2009-09-09,338.63
252,2009-09-10,333.97
253,2009-09-11,327.1
254,2009-09-12,318.89
255,2009-09-13,310.89
256,2009-09-14,305.9
257,2009-09-15,301.0
258,2009-09-16,296.85
259,2009-09-17,296.17
260,2009-09-18,300.3
261,2009-09-19,303.09
262,2009-09-20,302.39
263,2009-09-21,296.85
264,2009-09-22,289.4
265,2009-09-23,282.79
266,2009-09-24,280.19
267,2009-09-25,276.97
268,2009-09-26,271.9
269,2009-09-27,268.77
270,2009-09-28,265.07
271,2009-09-29,260.22
272,2009-09-30,254.27
273,2009-10-01,248.46
274,2009-10-02,243.91
275,2009-10-03,245.6
276,2009-10-04,249.03
277,2009-10-05,249.61
278,2009-10-06,253.68
279,2009-10-07,259.02
280,2009-10-08,264.46
281,2009-10-09,263.24
282,2009-10-10,258.42
283,2009-10-11,251.35
284,2009-10-12,244.47
285,2009-10-13,237.78
286,2009-10-14,231.81
287,2009-10-15,226.51
288,2009-10-16,221.84
289,2009-10-17,217.78
290,2009-10-18,213.29
291,2009-10-19,209.38
292,2009-10-20,205.06
293,2009-10-21,201.3
294,2009-10-22,197.15
295,2009-10-23,193.09
296,2009-10-24,189.55
297,2009-10-25,185.64
298,2009-10-26,181.81
299,2009-10-27,178.47
300,2009-10-28,175.2
301,2009-10-29,171.58
302,2009-10-30,168.43
303,2009-10-31,165.34
304,2009-11-01,162.31
305,2009-11-02,158.96
306,2009-11-03,156.04
307,2009-11-04,153.17
308,2009-11-05,150.36
309,2009-11-06,147.59
310,2009-11-07,145.22
311,2009-11-08,142.55
312,2009-11-09,140.25
313,2009-11-10,137.68
314,2009-11-11,135.14
315,2009-11-12,132.97
316,2009-11-13,130.83
317,2009-11-14,128.42
318,2009-11-15,126.35
319,2009-11-16,124.31
320,2009-11-17,122.31
321,2009-11-18,120.34
322,2009-11-19,118.4
323,2009-11-20,116.49
324,2009-11-21,114.61
325,2009-11-22,113.02
326,2009-11-23,111.2
327,2009-11-24,109.41
328,2009-11-25,107.64
329,2009-11-26,106.15
330,2009-11-27,104.44
331,2009-11-28,102.99
332,2009-11-29,101.33
333,2009-11-30,99.93
334,2009-12-01,98.31
335,2009-12-02,96.72
336,2009-12-03,95.16
337,2009-12-04,93.84
338,2009-12-05,92.54
339,2009-12-06,91.26
340,2009-12-07,89.99
341,2009-12-08,88.74
342,2009-12-09,87.51
343,2009-12-10,86.5
344,2009-12-11,85.3
345,2009-12-12,84.31
346,2009-12-13,83.14
347,2009-12-14,82.18
348,2009-12-15,80.85
349,2009-12-16,79.72
350,2009-12-17,78.43
351,2009-12-18,77.52
352,2009-12-19,76.62
353,2009-12-20,75.74
354,2009-12-21,74.86
355,2009-12-22,74.16
356,2009-12-23,73.3
357,2009-12-24,72.62
358,2009-12-25,72.11
359,2009-12-26,71.78
360,2009-12-27,71.28
361,2009-12-28,70.78
362,2009-12-29,70.12
363,2009-12-30,69.63
364,2009-12-31,68.98
365,2010-01-01,68.18
366,2010-01-02,67.55
367,2010-01-03,67.08
368,2010-01-04,65.99
369,2010-01-05,64.77
370,2010-01-06,63.86
371,2010-01-07,63.27
372,2010-01-08,62.83
373,2010-01-09,62.53
374,2010-01-10,62.24
375,2010-01-11,62.1
376,2010-01-12,61.81
