,datetime,river_discharge
121,2009-05-02,1744.82
122,2009-05-03,1740.81
123,2009-05-04,1740.81
124,2009-05-05,1728.82
125,2009-05-06,1712.96
126,2009-05-07,1701.16
127,2009-05-08,1697.24
128,2009-05-09,1701.16
129,2009-05-10,1709.02
130,2009-05-11,1716.91
131,2009-05-12,1732.8
132,2009-05-13,1777.28
133,2009-05-14,1848.27
134,2009-05-15,1900.08
135,2009-05-16,1985.1
136,2009-05-17,2136.96
137,2009-05-18,2311.07
138,2009-05-19,2392.32
139,2009-05-20,2359.48
140,2009-05-21,2279.34
141,2009-05-22,2196.86
142,2009-05-23,2136.96
143,2009-05-24,2127.14
144,2009-05-25,2222.31
145,2009-05-26,2465.04
146,2009-05-27,2830.39
147,2009-05-28,3466.37
148,2009-05-29,4186.94
149,2009-05-30,4496.8
150,2009-05-31,4496.8
151,2009-06-01,4344.1
152,2009-06-02,4235.43
153,2009-06-03,4186.94
154,2009-06-04,4158.11
155,2009-06-05,4119.98
156,2009-06-06,4082.19
157,2009-06-07,4044.76
158,2009-06-08,4007.67
159,2009-06-09,4007.67
160,2009-06-10,4054.09
161,2009-06-11,4091.61
162,2009-06-12,4026.17
163,2009-06-13,3853.78
164,2009-06-14,3663.37
165,2009-06-15,3498.45
166,2009-06-16,3379.65
167,2009-06-17,3302.7
168,2009-06-18,3234.94
169,2009-06-19,3161.28
170,2009-06-20,3075.1
171,2009-06-21,2970.67
172,2009-06-22,2863.18
173,2009-06-23,2759.58
174,2009-06-24,2684.34
175,2009-06-25,2617.18
176,2009-06-26,2593.18
177,2009-06-27,2653.61
178,2009-06-28,2778.71
179,2009-06-29,2970.67
180,2009-06-30,3410.93
181,2009-07-01,4538.42
182,2009-07-02,6530.31
183,2009-07-03,9771.37
184,2009-07-04,11667.09
185,2009-07-05,11507.0
186,2009-07-06,11167.63
187,2009-07-07,10738.9
188,2009-07-08,10398.21
189,2009-07-09,10422.18
190,2009-07-10,10567.18
191,2009-07-11,10542.86
192,2009-07-12,10422.18
193,2009-07-13,10470.29
194,2009-07-14,10518.62
195,2009-07-15,10615.96
196,2009-07-16,10714.2
197,2009-07-17,10788.47
198,2009-07-18,10888.31
199,2009-07-19,10989.06
200,2009-07-20,11219.19
201,2009-07-21,11586.78
202,2009-07-22,11993.99
203,2009-07-23,12330.05
204,2009-07-24,12646.37
205,2009-07-25,12970.79
206,2009-07-26,13395.76
207,2009-07-27,14027.13
208,2009-07-28,15884.48
209,2009-07-29,21231.45
210,2009-07-30,25821.61
211,2009-07-31,28640.77
212,2009-08-01,30830.87
213,2009-08-02,30337.9
214,2009-08-03,28839.32
215,2009-08-04,27732.19
216,2009-08-05,26976.41
217,2009-08-06,26667.59
218,2009-08-07,27541.29
219,2009-08-08,28247.81
220,2009-08-09,28118.0
221,2009-08-10,28443.61
222,2009-08-11,29579.14
223,2009-08-12,30337.9
224,2009-08-13,30129.07
225,2009-08-14,29852.82
226,2009-08-15,30477.96
227,2009-08-16,31187.89
228,2009-08-17,31694.67
229,2009-08-18,32884.18
230,2009-08-19,35074.2
231,2009-08-20,38105.57
232,2009-08-21,41303.77
233,2009-08-22,44156.04
234,2009-08-23,45393.17
235,2009-08-24,45184.62
236,2009-08-25,44564.64
237,2009-08-26,43051.64
238,2009-08-27,40925.07
239,2009-08-28,38903.53
240,2009-08-29,37067.05
241,2009-08-30,35644.12
242,2009-08-31,34592.94
243,2009-09-01,33805.47
244,2009-09-02,33112.11
245,2009-09-03,32432.97
246,2009-09-04,31914.39
247,2009-09-05,31404.1
248,2009-09-06,30901.94
249,2009-09-07,30759.96
250,2009-09-08,31404.1
251,2009-09-09,32884.18
252,2009-09-10,34832.72
253,2009-09-11,36642.77
254,2009-09-12,37582.72
255,2009-09-13,37582.72
256,2009-09-14,37152.54
257,2009-09-15,36474.38
258,2009-09-16,36056.88
259,2009-09-17,35891.18
260,2009-09-18,35562.14
261,2009-09-19,34913.05
262,2009-09-20,33805.47
263,2009-09-21,32209.68
264,2009-09-22,30337.9
265,2009-09-23,28509.18
266,2009-09-24,26790.68
267,2009-09-25,25175.77
268,2009-09-26,23767.4
269,2009-09-27,22541.4
270,2009-09-28,21378.62
271,2009-09-29,20369.42
272,2009-09-30,19363.23
273,2009-10-01,18406.71
274,2009-10-02,17537.8
275,2009-10-03,16709.91
276,2009-10-04,15921.09
277,2009-10-05,15204.48
278,2009-10-06,14722.13
279,2009-10-07,14520.12
280,2009-10-08,15169.51
281,2009-10-09,18196.02
282,2009-10-10,20369.42
283,2009-10-11,20369.42
284,2009-10-12,21776.09
285,2009-10-13,23441.28
286,2009-10-14,23495.32
287,2009-10-15,22386.21
288,2009-10-16,20940.13
289,2009-10-17,19497.44
290,2009-10-18,18237.96
291,2009-10-19,17099.14
292,2009-10-20,16068.41
293,2009-10-21,15099.8
294,2009-10-22,14255.07
295,2009-10-23,13457.61
296,2009-10-24,12704.74
297,2009-10-25,12021.64
298,2009-10-26,11401.5
299,2009-10-27,10838.27
300,2009-10-28,10302.86
301,2009-10-29,9816.48
302,2009-10-30,9374.62
303,2009-10-31,8952.65
304,2009-11-01,8549.67
305,2009-11-02,8202.52
306,2009-11-03,7851.36
307,2009-11-04,7532.56
308,2009-11-05,7226.7
309,2009-11-06,6933.26
310,2009-11-07,6682.44
311,2009-11-08,6425.88
312,2009-11-09,6193.41
313,2009-11-10,5969.35
314,2009-11-11,5766.66
315,2009-11-12,5570.86
316,2009-11-13,5406.54
317,2009-11-14,5259.17
318,2009-11-15,5127.61
319,2009-11-16,4999.34
320,2009-11-17,4885.52
321,2009-11-18,4785.3
322,2009-11-19,4719.63
323,2009-11-20,4644.15
324,2009-11-21,4580.42
325,2009-11-22,4538.42
326,2009-11-23,4517.56
327,2009-11-24,4507.17
328,2009-11-25,4496.8
329,2009-11-26,4465.84
330,2009-11-27,4435.09
331,2009-11-28,4394.42
332,2009-11-29,4344.1
333,2009-11-30,4304.27
334,2009-12-01,4274.63
335,2009-12-02,4235.43
336,2009-12-03,4186.94
337,2009-12-04,4139.0
338,2009-12-05,4091.61
339,2009-12-06,4054.09
340,2009-12-07,3998.45
341,2009-12-08,3934.5
342,2009-12-09,3844.92
343,2009-12-10,3766.04
344,2009-12-11,3688.78
345,2009-12-12,3613.1
346,2009-12-13,3538.97
347,2009-12-14,3458.39
348,2009-12-15,3379.65
349,2009-12-16,3295.1
350,2009-12-17,3227.49
351,2009-12-18,3161.28
352,2009-12-19,3110.72
353,2009-12-20,3068.02
354,2009-12-21,3032.89
355,2009-12-22,2998.16
356,2009-12-23,2963.83
357,2009-12-24,2923.15
358,2009-12-25,2889.68
359,2009-12-26,2856.59
360,2009-12-27,2836.92
361,2009-12-28,2823.88
362,2009-12-29,2810.9
363,2009-12-30,2804.43
364,2009-12-31,2785.12
365,2010-01-01,2765.94
366,2010-01-02,2746.89
367,2010-01-03,2727.98
368,2010-01-04,2696.74
369,2010-01-05,2611.16
370,2010-01-06,2510.89
371,2010-01-07,2408.91
372,2010-01-08,2300.44
373,2010-01-09,2196.86
374,2010-01-10,2102.78
375,2010-01-11,2008.09
376,2010-01-12,1922.09
377,2010-01-13,1835.54
378,2010-01-14,1760.98
379,2010-01-15,1697.24
380,2010-01-16,1647.16
381,2010-01-17,1602.25
382,2010-01-18,1562.15
383,2010-01-19,1523.05
384,2010-01-20,1488.36
385,2010-01-21,1454.46
386,2010-01-22,1421.33
387,2010-01-23,1388.95
388,2010-01-24,1363.58
389,2010-01-25,1338.68
390,2010-01-26,1311.2
391,2010-01-27,1284.29
392,2010-01-28,1257.93
393,2010-01-29,1229.27
394,2010-01-30,1204.04
395,2010-01-31,1176.61
396,2010-02-01,1152.45
397,2010-02-02,1134.01
398,2010-02-03,1115.86
399,2010-02-04,1108.18
400,2010-02-05,1113.29
401,2010-02-06,1128.8
402,2010-02-07,1144.51
403,2010-02-08,1160.45
404,2010-02-09,1171.2
405,2010-02-10,1176.61
406,2010-02-11,1176.61
407,2010-02-12,1173.9
408,2010-02-13,1173.9
409,2010-02-14,1187.5
410,2010-02-15,1220.8
411,2010-02-16,1263.74
412,2010-02-17,1308.18
413,2010-02-18,1338.68
414,2010-02-19,1357.31
415,2010-02-20,1379.38
416,2010-02-21,1424.61
417,2010-02-22,1512.56
418,2010-02-23,1643.37
419,2010-02-24,1752.88
420,2010-02-25,1802.02
421,2010-02-26,1806.17
422,2010-02-27,1785.49
423,2010-02-28,1765.04
424,2010-03-01,1736.8
425,2010-03-02,1701.16
426,2010-03-03,1654.77
427,2010-03-04,1605.94
428,2010-03-05,1558.55
429,2010-03-06,1523.05
430,2010-03-07,1495.24
431,2010-03-08,1467.93
432,2010-03-09,1444.44
433,2010-03-10,1424.61
434,2010-03-11,1408.29
435,2010-03-12,1392.16
436,2010-03-13,1369.88
437,2010-03-14,1344.86
438,2010-03-15,1314.22
439,2010-03-16,1284.29
440,2010-03-17,1255.03
441,2010-03-18,1223.62
442,2010-03-19,1192.99
443,2010-03-20,1165.81
444,2010-03-21,1134.01
445,2010-03-22,1098.01
446,2010-03-23,1055.82
447,2010-03-24,1010.58
448,2010-03-25,969.51
449,2010-03-26,936.56
450,2010-03-27,908.91
451,2010-03-28,886.16
452,2010-03-29,873.98
453,2010-03-30,871.97
454,2010-03-31,871.97
455,2010-04-01,863.97
456,2010-04-02,846.23
457,2010-04-03,821.24
458,2010-04-04,804.38
459,2010-04-05,808.1
460,2010-04-06,832.68
461,2010-04-07,865.96
462,2010-04-08,898.5
463,2010-04-09,919.45
464,2010-04-10,927.97
465,2010-04-11,932.25
466,2010-04-12,940.89
467,2010-04-13,956.19
468,2010-04-14,976.24
469,2010-04-15,999.0
470,2010-04-16,1024.65
471,2010-04-17,1055.82
472,2010-04-18,1087.93
473,2010-04-19,1128.8
474,2010-04-20,1179.32
475,2010-04-21,1220.8
476,2010-04-22,1249.26
477,2010-04-23,1293.2
478,2010-04-24,1366.73
479,2010-04-25,1451.11
480,2010-04-26,1512.56
481,2010-04-27,1544.25
482,2010-04-28,1565.75
483,2010-04-29,1583.89
484,2010-04-30,1605.94
485,2010-05-01,1632.05
486,2010-05-02,1666.25
487,2010-05-03,1693.34
488,2010-05-04,1716.91
489,2010-05-05,1740.81
490,2010-05-06,1797.87
491,2010-05-07,1900.08
492,2010-05-08,2036.04
493,2010-05-09,2122.24
494,2010-05-10,2151.78
495,2010-05-11,2161.72
496,2010-05-12,2181.73
497,2010-05-13,2201.93
498,2010-05-14,2212.09
499,2010-05-15,2212.09
500,2010-05-16,2201.93
501,2010-05-17,2181.73
502,2010-05-18,2161.72
503,2010-05-19,2161.72
504,2010-05-20,2156.74
505,2010-05-21,2136.96
506,2010-05-22,2127.14
507,2010-05-23,2166.7
508,2010-05-24,2316.39
509,2010-05-25,2465.04
510,2010-05-26,2522.48
511,2010-05-27,2727.98
512,2010-05-28,3005.08
513,2010-05-29,3110.72
514,2010-05-30,3046.89
515,2010-05-31,2943.42
516,2010-06-01,2856.59
517,2010-06-02,2830.39
518,2010-06-03,2916.43
519,2010-06-04,3082.19
520,2010-06-05,3212.66
521,2010-06-06,3279.95
522,2010-06-07,3356.38
523,2010-06-08,3538.97
524,2010-06-09,3818.44
525,2010-06-10,3907.41
526,2010-06-11,3800.89
527,2010-06-12,3604.79
528,2010-06-13,3434.58
529,2010-06-14,3302.7
530,2010-06-15,3197.9
531,2010-06-16,3125.08
532,2010-06-17,3096.42
533,2010-06-18,3110.72
534,2010-06-19,3146.75
535,2010-06-20,3287.52
536,2010-06-21,3571.73
537,2010-06-22,4016.91
538,2010-06-23,4527.97
539,2010-06-24,5700.64
540,2010-06-25,7690.3
541,2010-06-26,8127.31
542,2010-06-27,7344.14
543,2010-06-28,6822.39
544,2010-06-29,6965.26
545,2010-06-30,7293.57
546,2010-07-01,7515.23
547,2010-07-02,7637.36
548,2010-07-03,7743.62
549,2010-07-04,8071.35
550,2010-07-05,8412.95
551,2010-07-06,8608.94
552,2010-07-07,8748.84
553,2010-07-08,9014.71
554,2010-07-09,9417.9
555,2010-07-10,9615.12
556,2010-07-11,10138.12
557,2010-07-12,13707.82
558,2010-07-13,20891.97
559,2010-07-14,24042.63
560,2010-07-15,22802.41
561,2010-07-16,20416.38
562,2010-07-17,18619.87
563,2010-07-18,17618.75
564,2010-07-19,17457.23
565,2010-07-20,18322.14
566,2010-07-21,19814.27
567,2010-07-22,21182.62
568,2010-07-23,23279.92
569,2010-07-24,26790.68
570,2010-07-25,30059.77
571,2010-07-26,31331.84
572,2010-07-27,31914.39
573,2010-07-28,32358.38
574,2010-07-29,31987.96
575,2010-07-30,31044.6
576,2010-07-31,31259.79
577,2010-08-01,31840.96
578,2010-08-02,31694.67
579,2010-08-03,31694.67
580,2010-08-04,31840.96
581,2010-08-05,31694.67
582,2010-08-06,31621.78
583,2010-08-07,31694.67
584,2010-08-08,31767.73
585,2010-08-09,31840.96
586,2010-08-10,31621.78
587,2010-08-11,31116.17
588,2010-08-12,30407.84
589,2010-08-13,29579.14
590,2010-08-14,28972.43
591,2010-08-15,28574.9
592,2010-08-16,28378.2
593,2010-08-17,28706.82
594,2010-08-18,29511.08
595,2010-08-19,30973.21
596,2010-08-20,32884.18
597,2010-08-21,34275.77
598,2010-08-22,36390.49
599,2010-08-23,39718.15
600,2010-08-24,43051.64
601,2010-08-25,46557.63
602,2010-08-26,50814.93
603,2010-08-27,55461.57
604,2010-08-28,59019.09
605,2010-08-29,60672.63
606,2010-08-30,60533.1
607,2010-08-31,58883.36
608,2010-09-01,57015.43
609,2010-09-02,55079.79
610,2010-09-03,53087.43
611,2010-09-04,51285.14
612,2010-09-05,49772.71
613,2010-09-06,48751.87
614,2010-09-07,48193.79
615,2010-09-08,48304.88
616,2010-09-09,48527.84
617,2010-09-10,48193.79
618,2010-09-11,47861.99
619,2010-09-12,47642.1
620,2010-09-13,47642.1
621,2010-09-14,47751.92
622,2010-09-15,47642.1
623,2010-09-16,47532.53
624,2010-09-17,48082.95
625,2010-09-18,48416.23
626,2010-09-19,48304.88
627,2010-09-20,48976.89
628,2010-09-21,50002.44
629,2010-09-22,50465.14
630,2010-09-23,50349.08
631,2010-09-24,50002.44
632,2010-09-25,49658.24
633,2010-09-26,49202.95
634,2010-09-27,48416.23
635,2010-09-28,47314.15
636,2010-09-29,45813.16
637,2010-09-30,43852.09
638,2010-10-01,41685.93
639,2010-10-02,39353.99
640,2010-10-03,36981.8
641,2010-10-04,34752.61
642,2010-10-05,32582.67
643,2010-10-06,30548.22
644,2010-10-07,28772.99
645,2010-10-08,27226.01
646,2010-10-09,25762.2
647,2010-10-10,24321.05
648,2010-10-11,22960.49
649,2010-10-12,21676.04
650,2010-10-13,20510.61
651,2010-10-14,19363.23
652,2010-10-15,18364.38
653,2010-10-16,17417.08
654,2010-10-17,16633.13
655,2010-10-18,15884.48
656,2010-10-19,15274.66
657,2010-10-20,14654.47
658,2010-10-21,14027.13
659,2010-10-22,13426.64
660,2010-10-23,12911.19
661,2010-10-24,12472.84
662,2010-10-25,12049.36
663,2010-10-26,11667.09
664,2010-10-27,11270.98
665,2010-10-28,10838.27
666,2010-10-29,10422.18
667,2010-10-30,9999.0
668,2010-10-31,9593.01
669,2010-11-01,9224.71
670,2010-11-02,8891.01
671,2010-11-03,8549.67
672,2010-11-04,8240.38
673,2010-11-05,7960.59
674,2010-11-06,7690.3
675,2010-11-07,7446.32
676,2010-11-08,7193.49
677,2010-11-09,6965.26
678,2010-11-10,6744.28
679,2010-11-11,6530.31
680,2010-11-12,6337.7
681,2010-11-13,6150.77
682,2010-11-14,5983.12
683,2010-11-15,5833.45
684,2010-11-16,5713.79
685,2010-11-17,5622.41
686,2010-11-18,5558.04
687,2010-11-19,5519.78
688,2010-11-20,5481.77
689,2010-11-21,5444.03
690,2010-11-22,5419.01
691,2010-11-23,5369.32
692,2010-11-24,5295.63
693,2010-11-25,5175.07
694,2010-11-26,5045.61
695,2010-11-27,4919.39
696,2010-11-28,4807.39
697,2010-11-29,4708.77
698,2010-11-30,4622.81
699,2010-12-01,4569.88
700,2010-12-02,4538.42
701,2010-12-03,4507.17
702,2010-12-04,4465.84
703,2010-12-05,4404.55
704,2010-12-06,4334.11
705,2010-12-07,4254.98
706,2010-12-08,4206.27
707,2010-12-09,4148.54
708,2010-12-10,4072.8
709,2010-12-11,3980.07
710,2010-12-12,3898.42
711,2010-12-13,3827.25
712,2010-12-14,3748.73
713,2010-12-15,3680.29
714,2010-12-16,3613.1
715,2010-12-17,3555.31
716,2010-12-18,3490.4
717,2010-12-19,3418.79
718,2010-12-20,3356.38
719,2010-12-21,3295.1
720,2010-12-22,3242.4
721,2010-12-23,3190.54
722,2010-12-24,3146.75
723,2010-12-25,3103.56
724,2010-12-26,3060.96
725,2010-12-27,3025.91
726,2010-12-28,2991.27
727,2010-12-29,2963.83
728,2010-12-30,2943.42
729,2010-12-31,2923.15
730,2011-01-01,2903.02
731,2011-01-02,2889.68
732,2011-01-03,2869.78
733,2011-01-04,2843.46
734,2011-01-05,2765.94
735,2011-01-06,2672.01
736,2011-01-07,2581.26
737,2011-01-08,2482.13
738,2011-01-09,2381.32
739,2011-01-10,2289.87
740,2011-01-11,2207.01
741,2011-01-12,2141.89
742,2011-01-13,2093.11
743,2011-01-14,2045.45
744,2011-01-15,1998.86
745,2011-01-16,1944.36
746,2011-01-17,1886.99
747,2011-01-18,1827.1
748,2011-01-19,1769.11
749,2011-01-20,1716.91
750,2011-01-21,1673.94
751,2011-01-22,1643.37
752,2011-01-23,1617.08
753,2011-01-24,1602.25
754,2011-01-25,1583.89
755,2011-01-26,1554.97
756,2011-01-27,1526.57
757,2011-01-28,1502.14
758,2011-01-29,1484.94
759,2011-01-30,1478.11
760,2011-01-31,1481.52
761,2011-02-01,1478.11
762,2011-02-02,1467.93
763,2011-02-03,1447.77
764,2011-02-04,1427.89
765,2011-02-05,1418.06
766,2011-02-06,1411.54
767,2011-02-07,1405.05
768,2011-02-08,1392.16
769,2011-02-09,1379.38
770,2011-02-10,1366.73
771,2011-02-11,1354.19
772,2011-02-12,1344.86
773,2011-02-13,1341.77
774,2011-02-14,1354.19
775,2011-02-15,1379.38
776,2011-02-16,1401.81
777,2011-02-17,1421.33
778,2011-02-18,1447.77
779,2011-02-19,1478.11
780,2011-02-20,1519.55
781,2011-02-21,1580.25
782,2011-02-22,1647.16
783,2011-02-23,1709.02
784,2011-02-24,1744.82
785,2011-02-25,1748.85
786,2011-02-26,1744.82
787,2011-02-27,1752.88
788,2011-02-28,1785.49
789,2011-03-01,1844.02
790,2011-03-02,1904.46
791,2011-03-03,1939.89
792,2011-03-04,1953.34
793,2011-03-05,1948.84
794,2011-03-06,1926.53
795,2011-03-07,1886.99
796,2011-03-08,1844.02
797,2011-03-09,1802.02
798,2011-03-10,1765.04
799,2011-03-11,1716.91
800,2011-03-12,1666.25
801,2011-03-13,1620.81
802,2011-03-14,1583.89
803,2011-03-15,1547.82
804,2011-03-16,1512.56
805,2011-03-17,1471.31
806,2011-03-18,1427.89
807,2011-03-19,1388.95
808,2011-03-20,1351.07
809,2011-03-21,1317.26
810,2011-03-22,1308.18
811,2011-03-23,1320.3
812,2011-03-24,1332.52
813,2011-03-25,1335.6
814,2011-03-26,1329.45
815,2011-03-27,1317.26
816,2011-03-28,1296.18
817,2011-03-29,1275.44
818,2011-03-30,1269.57
819,2011-03-31,1263.74
820,2011-04-01,1257.93
821,2011-04-02,1260.83
822,2011-04-03,1284.29
823,2011-04-04,1341.77
824,2011-04-05,1418.06
825,2011-04-06,1484.94
826,2011-04-07,1530.09
827,2011-04-08,1558.55
828,2011-04-09,1591.21
829,2011-04-10,1617.08
830,2011-04-11,1628.3
831,2011-04-12,1632.05
832,2011-04-13,1643.37
833,2011-04-14,1658.59
834,2011-04-15,1673.94
835,2011-04-16,1693.34
836,2011-04-17,1709.02
837,2011-04-18,1732.8
838,2011-04-19,1765.04
839,2011-04-20,1793.73
840,2011-04-21,1810.34
841,2011-04-22,1818.7
842,2011-04-23,1831.31
843,2011-04-24,1861.09
844,2011-04-25,1904.46
845,2011-04-26,1948.84
846,2011-04-27,1980.53
847,2011-04-28,2003.47
848,2011-04-29,2017.37
849,2011-04-30,2036.04
850,2011-05-01,2050.16
851,2011-05-02,2069.14
852,2011-05-03,2112.49
853,2011-05-04,2181.73
854,2011-05-05,2253.24
855,2011-05-06,2305.75
856,2011-05-07,2327.09
857,2011-05-08,2337.84
858,2011-05-09,2337.84
859,2011-05-10,2327.09
860,2011-05-11,2337.84
861,2011-05-12,2370.37
862,2011-05-13,2425.61
863,2011-05-14,2465.04
864,2011-05-15,2482.13
865,2011-05-16,2505.11
866,2011-05-17,2587.21
867,2011-05-18,2734.27
868,2011-05-19,2876.4
869,2011-05-20,2970.67
870,2011-05-21,3046.89
871,2011-05-22,3154.01
872,2011-05-23,3348.66
873,2011-05-24,3466.37
874,2011-05-25,3498.45
875,2011-05-26,3563.51
876,2011-05-27,3680.29
877,2011-05-28,3722.92
878,2011-05-29,3663.37
879,2011-05-30,3604.79
880,2011-05-31,3604.79
881,2011-06-01,3705.81
882,2011-06-02,3862.67
883,2011-06-03,4026.17
884,2011-06-04,4167.69
885,2011-06-05,4274.63
886,2011-06-06,4384.31
887,2011-06-07,4507.17
888,2011-06-08,4590.98
889,2011-06-09,4569.88
890,2011-06-10,4496.8
891,2011-06-11,4435.09
892,2011-06-12,4404.55
893,2011-06-13,4314.19
894,2011-06-14,4206.27
895,2011-06-15,4148.54
896,2011-06-16,4158.11
897,2011-06-17,4235.43
898,2011-06-18,4384.31
899,2011-06-19,4590.98
900,2011-06-20,4976.37
901,2011-06-21,5622.41
902,2011-06-22,6500.3
903,2011-06-23,7497.94
904,2011-06-24,8108.61
905,2011-06-25,8374.29
906,2011-06-26,9203.5
907,2011-06-27,11480.54
908,2011-06-28,14222.28
909,2011-06-29,16329.51
910,2011-06-30,18792.18
911,2011-07-01,21576.45
912,2011-07-02,25233.8
913,2011-07-03,28905.8
914,2011-07-04,32733.06
915,2011-07-05,38193.41
916,2011-07-06,41590.06
917,2011-07-07,41494.41
918,2011-07-08,39718.15
919,2011-07-09,37930.5
920,2011-07-10,36558.5
921,2011-07-11,35317.3
922,2011-07-12,34196.94
923,2011-07-13,33112.11
924,2011-07-14,32209.68
925,2011-07-15,31914.39
926,2011-07-16,32959.98
927,2011-07-17,34592.94
928,2011-07-18,34672.68
929,2011-07-19,34672.68
930,2011-07-20,35480.36
931,2011-07-21,36306.8
932,2011-07-22,36306.8
933,2011-07-23,36390.49
934,2011-07-24,37496.29
935,2011-07-25,38724.75
936,2011-07-26,39444.75
937,2011-07-27,39809.71
938,2011-07-28,40363.54
939,2011-07-29,41019.4
940,2011-07-30,42071.67
941,2011-07-31,43953.18
942,2011-08-01,46024.67
943,2011-08-02,47314.15
944,2011-08-03,47861.99
945,2011-08-04,48639.7
946,2011-08-05,49658.24
947,2011-08-06,50233.29
948,2011-08-07,51049.52
949,2011-08-08,52118.47
950,2011-08-09,53087.43
951,2011-08-10,53825.97
952,2011-08-11,53950.05
953,2011-08-12,53455.46
954,2011-08-13,53209.8
955,2011-08-14,53702.18
956,2011-08-15,55206.76
957,2011-08-16,57543.02
958,2011-08-17,60254.99
959,2011-08-18,63972.52
960,2011-08-19,67607.29
961,2011-08-20,69822.22
962,2011-08-21,70144.56
963,2011-08-22,69661.64
964,2011-08-23,69182.12
965,2011-08-24,68864.2
966,2011-08-25,68232.89
967,2011-08-26,67141.91
968,2011-08-27,65916.35
969,2011-08-28,64119.98
970,2011-08-29,61800.62
971,2011-08-30,59428.24
972,2011-08-31,57015.43
973,2011-09-01,54574.79
974,2011-09-02,52359.03
975,2011-09-03,50233.29
976,2011-09-04,48304.88
977,2011-09-05,46343.68
978,2011-09-06,44667.37
979,2011-09-07,43051.64
980,2011-09-08,41685.93
981,2011-09-09,40737.04
982,2011-09-10,40270.71
983,2011-09-11,40085.69
984,2011-09-12,40549.84
985,2011-09-13,40925.07
986,2011-09-14,40737.04
987,2011-09-15,40178.09
988,2011-09-16,39535.67
989,2011-09-17,39083.09
990,2011-09-18,38903.53
991,2011-09-19,40737.04
992,2011-09-20,43751.19
993,2011-09-21,43650.57
994,2011-09-22,41782.02
995,2011-09-23,39901.48
996,2011-09-24,38369.73
997,2011-09-25,37324.02
998,2011-09-26,37152.54
999,2011-09-27,38105.57
1000,2011-09-28,40643.35
