datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,apparent_temperature_mean,precipitation_sum ,rain_sum ,precipitation_hours,et0_fao_evapotranspiration
2016-12-13,0.03257328990228012,0.061946902654867256,0.033532934131736525,0.027272727272727282,0.07523510971786834,0.03455497382198955,0.1374233128834356,0.7685185185185186,0.0,0.0,0.0,0.11651583710407243,0.9024458032240134,0.7240143369175698,0.09680741503604533,0.26050420168067223,0.4123638918159467,0.4089068825910931,0.5,0.037162970758189945,0.277027027027027,0.0,0.0,0.0,0.28729963008631326
2016-12-14,0.02171552660152007,0.051833122629582826,0.027544910179640697,0.018181818181818188,0.05120167189132708,0.029319371727748678,0.13496932515337423,0.7843915343915344,0.0,0.0,0.0,0.13687782805429866,0.8924402445803225,0.7634408602150629,0.16374871266735325,0.28571428571428575,0.3593256059009484,0.36032388663967607,0.5,0.03621065855175095,0.277027027027027,0.0,0.0,0.0,0.2774352651048089
2016-12-15,0.03800217155266014,0.05056890012642225,0.035928143712574856,0.03181818181818183,0.05015673981191223,0.035602094240837684,0.1312883435582822,0.7380952380952381,0.0,0.0,0.0,0.13235294117647062,0.9035575319622013,0.7741935483871032,0.0,0.3025210084033613,0.4446786090621707,0.43724696356275294,0.625,0.03527560067219058,0.28378378378378377,0.0,0.0,0.0,0.29716399506781754
2016-12-16,0.04777415852334424,0.053097345132743376,0.05029940119760479,0.04000000000000001,0.05120167189132708,0.0481675392670157,0.14355828220858896,0.7156084656084657,0.0,0.0,0.0,0.11651583710407243,0.9002223457476376,0.788530465949826,0.021627188465499488,0.37815126050420167,0.41587636108184056,0.4089068825910931,0.5,0.03447161235827707,0.31756756756756754,0.0,0.0,0.0,0.28853267570900126
2016-12-17,0.04885993485342019,0.06826801517067003,0.05628742514970059,0.040909090909090895,0.08045977011494254,0.0544502617801047,0.15214723926380366,0.720899470899471,0.0,0.0,0.0,0.1074660633484163,0.8640911617565313,0.7562724014336979,0.17713697219361482,0.38655462184873945,0.40955391640323147,0.4089068825910931,0.5,0.033680446067089885,0.3513513513513513,0.0,0.0,0.0,0.23551171393341558
2016-12-18,0.051031487513572255,0.08343868520859672,0.059880239520958084,0.04272727272727275,0.09299895506792061,0.05759162303664922,0.15828220858895706,0.7380952380952381,0.0,0.0,0.0,0.0995475113122172,0.8763201778765982,0.8100358422939138,0.05561277033985582,0.3949579831932773,0.3667017913593257,0.3562753036437246,0.5,0.032901785205475285,0.3817567567567568,0.0,0.0,0.0,0.24044389642416775
2016-12-19,0.05646036916395228,0.08723135271807837,0.059880239520958084,0.0472727272727273,0.09613375130616511,0.05759162303664922,0.1619631901840491,0.7579365079365081,0.0,0.0,0.0,0.09162895927601812,0.8429683157309618,0.7777777777777857,0.03810504634397529,0.37815126050420167,0.38847910080786796,0.38866396761133604,0.5,0.03235344586320389,0.3783783783783784,0.0,0.0,0.0,0.24290998766954386
2016-12-20,0.03148751357220417,0.06826801517067003,0.047904191616766484,0.026363636363636395,0.08045977011494254,0.04712041884816753,0.1312883435582822,0.6746031746031748,0.0,0.0,0.0,0.09162895927601812,0.8232351306281267,0.7741935483871032,0.13594232749742532,0.36134453781512604,0.37653670530382854,0.3765182186234818,0.5,0.0318111217908535,0.31081081081081074,0.0,0.0,0.0,0.3057953144266338
2016-12-21,0.03583061889250813,0.05689001264222503,0.043113772455089794,0.03,0.071055381400209,0.04293193717277485,0.1165644171779141,0.623015873015873,0.0,0.0,0.0,0.08371040723981901,0.8818788215675376,0.7670250896057382,0.10092687950566427,0.3277310924369748,0.3319283456269758,0.32793522267206476,0.5,0.03127512958157782,0.30405405405405406,0.0,0.0,0.0,0.24660912453760792
2016-12-22,0.04560260586319223,0.054361567635903926,0.04550898203592815,0.038181818181818206,0.05642633228840128,0.04502617801047121,0.1374233128834356,0.6970899470899471,0.0,0.0,0.0,0.08371040723981901,0.9241245136186771,0.7491039426523329,0.13594232749742532,0.3949579831932773,0.32174218475588334,0.3076923076923077,0.375,0.030745310938800008,0.3749999999999999,0.0,0.0,0.0,0.25030826140567203
2016-12-23,0.041259500542888156,0.08470290771175727,0.06826347305389222,0.034545454545454546,0.09404388714733544,0.06492146596858639,0.1754601226993865,0.7777777777777779,0.0,0.0,0.0,0.08710407239819005,0.8985547526403558,0.6774193548387117,0.002059732234809475,0.3361344537815126,0.34351949420442585,0.33603238866396756,0.5,0.030325825010099318,0.40878378378378377,0.0,0.0,0.0,0.26510480887792853
2016-12-24,0.054288816503800214,0.09608091024020228,0.07784431137724551,0.04545454545454544,0.10344827586206898,0.07329842931937172,0.1754601226993865,0.7367724867724867,0.0,0.0,0.0,0.07918552036199096,0.8932740411339632,0.6881720430107592,0.021627188465499488,0.3361344537815126,0.354408148928697,0.3481781376518218,0.5,0.029910138199243465,0.42567567567567566,0.0,0.0,0.0,0.18988902589395812
2016-12-25,0.0618892508143323,0.12136536030341342,0.08383233532934131,0.06272727272727274,0.12434691745036575,0.07958115183246073,0.18650306748466258,0.7526455026455026,0.0,0.0,0.0,0.038461538461538464,0.8001667593107281,0.7168458781362048,0.10298661174047374,0.3025210084033613,0.33473832103969103,0.3238866396761133,0.5,0.029600826688043036,0.43243243243243246,0.0,0.0,0.0,0.24660912453760792
2016-12-26,0.05971769815418024,0.1188369152970923,0.07904191616766465,0.06090909090909091,0.12225705329153608,0.07434554973821988,0.18650306748466258,0.7857142857142858,0.0,0.0,0.0,0.07918552036199096,0.7162312395775431,0.7060931899641645,0.1184346035015448,0.20168067226890757,0.32806462943449244,0.3238866396761133,0.5,0.029395832620998735,0.3918918918918919,0.0013280212483399736,0.0013280212483399736,0.08333333333333333,0.24290998766954386
2016-12-27,0.051031487513572255,0.09481668773704173,0.062275449101796415,0.04272727272727275,0.10240334378265414,0.059685863874345546,0.17177914110429446,0.7936507936507937,0.0,0.0,0.0,0.1481900452488688,0.9888827126181212,0.7849462365591435,0.0,0.37815126050420167,0.3839128907622059,0.3846153846153846,0.5,0.02909016193106627,0.32094594594594594,0.0,0.0,0.0,0.25030826140567203
2016-12-28,0.03691639522258419,0.07838179519595449,0.05149700598802395,0.03090909090909094,0.08881922675026124,0.05026178010471205,0.1607361963190184,0.7923280423280423,0.0,0.0,0.0,0.10407239819004527,0.9421901056142301,0.8064516129032313,0.08444902162718847,0.3361344537815126,0.40428521250439065,0.39676113360323884,0.5,0.028887542312675,0.29729729729729737,0.0,0.0,0.0,0.25030826140567203
2016-12-29,0.03800217155266014,0.07458912768647281,0.04670658682634729,0.03181818181818183,0.08568443051201674,0.04607329842931937,0.15337423312883433,0.7843915343915344,0.0,0.0,0.0,0.1074660633484163,0.9213451917732074,0.8064516129032313,0.08547888774459321,0.3025210084033613,0.41938883034773455,0.41295546558704455,0.5,0.028685872473744926,0.33108108108108114,0.0,0.0,0.0,0.2392108508014797
2016-12-30,0.043431053203040165,0.08217446270543614,0.059880239520958084,0.036363636363636376,0.09195402298850575,0.05759162303664922,0.16441717791411042,0.7645502645502646,0.0,0.0,0.0,0.0995475113122172,0.8563090605892163,0.7992831541218663,0.0690010298661174,0.3277310924369748,0.382156656129259,0.3765182186234818,0.5,0.028685872473744926,0.3614864864864865,0.0,0.0,0.0,0.21331689272503085
2016-12-31,0.04668838219326818,0.10619469026548674,0.06706586826347302,0.03909090909090909,0.11180773249738768,0.0638743455497382,0.17423312883435582,0.7843915343915344,0.0,0.0,0.0,0.07918552036199096,0.9043913285158421,0.8064516129032313,0.2173017507723996,0.31092436974789917,0.3895328415876361,0.3805668016194331,0.5,0.028685872473744926,0.3749999999999999,0.0006640106241699868,0.0006640106241699868,0.041666666666666664,0.20715166461159068
