,Mean Temperature Day,Mean Temperature Night,year,.geo,District
242,255.5080403546317,131.2303882604708,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
243,263.72151976430155,108.29014240117849,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
244,241.1600858369099,99.65812385039854,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
245,260.4039193659115,132.21843599825252,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
246,249.333124255159,152.3165025402998,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
247,269.6557736937842,133.4738129586653,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
248,265.4207489180204,146.29385937401997,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
249,240.0095339647494,140.6298689079847,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
250,277.20203223985453,131.15737314181774,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
251,279.7698676535157,126.39453051495958,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dhaka
252,241.4297354416521,113.0359025284546,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
253,215.473912919992,106.18027652585752,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
254,277.30972933058354,108.43757797978252,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
255,283.74654342678195,112.31011127237544,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
256,236.13502915489013,93.3898352557737,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
257,262.4590685712831,120.83563771547884,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
258,263.8124665800933,111.94729203269424,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
259,223.1847834390039,99.60789855626004,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
260,227.84190156086876,116.60993557915108,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
261,282.7688742902248,72.89847987166756,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
262,259.2761184528811,82.03498586815373,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
263,247.4268581468185,122.77462887989203,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
264,300.62119013062414,138.360196572709,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
265,264.4092888243832,106.02615028136384,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
266,259.7017289231789,131.64194230132668,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
267,265.3324930613908,122.59348661930592,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
268,284.3625646118199,95.500929391694,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
269,220.32528709291364,108.271305986301,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Dinajpur
270,247.07168442108195,124.36116667441964,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
271,231.45891203703695,123.6794075043222,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
272,271.1545526597975,113.2233670567392,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
273,294.38108670520234,111.11458959537563,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
274,253.3307130306112,102.547581614723,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
275,253.67951299890143,126.11767667521048,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
276,252.1840569135352,107.54815760671283,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
277,239.4956716614668,118.62240189831692,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
278,253.07524698876696,138.4508503631524,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
279,241.9664715756998,105.58985526972464,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
280,239.7294470716624,95.5529738086577,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
281,259.10909449595584,126.28896231998418,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
282,231.4123306499116,138.44678971136858,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
283,276.5935842012183,120.65091373550791,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
284,268.1699253291413,139.24626645706422,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
285,229.7702888583218,136.50840047160534,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
286,286.0918648064452,125.18874042051486,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
287,274.4533307133033,118.4414423265867,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Faridpur
288,252.5926215872395,135.0704569918779,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
289,235.47160463992265,133.50747435271134,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
290,270.9972642892038,131.92271617000492,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
291,293.2087621287857,120.4090953641086,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
292,258.6334147532974,109.68500244259894,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
293,273.486817602666,152.07595805155353,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
294,267.379587043742,121.93375085624815,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
295,256.31426347538445,129.28848024907572,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
296,270.5156081808396,125.29973578628046,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
297,277.7271748703395,130.77306977199336,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
298,248.41523510356333,97.50063806812602,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
299,265.5957071449574,132.5888464177203,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
300,266.4739211273119,158.83393678442118,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
301,273.6505528916725,133.1160583227322,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
302,277.9589336469666,151.37753601881798,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
303,216.5196510830148,125.4823091247672,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
304,276.2692345388612,135.0182299323728,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
305,273.3749877487014,155.25570910516512,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Feni
306,219.50545517271115,123.87381948337573,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
307,219.55016665861547,107.79123633377986,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
308,270.9850803693569,123.17920656634742,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
309,293.2149792548867,120.73600239531194,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
310,249.4251082251081,102.01142857142855,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
311,266.22501089324606,137.39965141612194,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
312,247.08281995661588,117.04308026030364,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
313,218.181642631168,112.40239944122592,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
314,247.11399839438872,121.28702412642065,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
315,281.2594769571512,81.90484709089355,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
316,243.4960119428449,87.41100447856682,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
317,245.95247438412903,123.08074994549808,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
318,289.6038015520097,140.35574156421654,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
319,263.5805204396367,128.16529823189526,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
320,267.11483025093327,137.80437613961965,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
321,255.40218806980968,143.49956585916468,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
322,282.0166710080749,113.31705305200995,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
323,200.55956412260124,125.59116957541016,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gaibandha
324,231.6209883835401,125.44531403819651,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
325,226.6488835769001,119.4013377926421,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
326,263.4190728736986,126.8298467884502,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
327,285.53142801021403,120.0699273227264,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
328,245.73895109015905,108.48541543901,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
329,255.16676487919847,140.66740326065604,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
330,251.4633176193281,120.99582596739342,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
331,238.3126104890983,130.79557061481037,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
332,251.6225673284843,148.59416158836245,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
333,272.4172559418581,93.7897760754272,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
334,233.9142113533686,105.93773325476327,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
335,256.53815556865044,135.43547436652915,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
336,247.513307798075,158.76335690434092,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
337,264.64103319583586,137.13140836770768,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
338,262.7602141033196,149.9666568454135,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
339,250.9752013356903,146.42953250834802,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
340,273.80897662541736,130.90964447063442,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
341,271.2410135533294,136.8854841877823,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gazipur
342,243.71835845287825,135.678409297258,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
343,229.52536997885844,127.34223109981232,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
344,264.3685006960838,124.4189819018219,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
345,280.50087767084307,122.995641910296,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
346,250.64931838836716,116.8602241744926,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
347,248.51030959187395,135.4185268535977,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
348,251.3406667072948,130.14668779328412,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
349,249.05828944979115,128.8765207917196,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
350,262.5372556140669,159.73470128926817,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
351,252.84601416379152,118.25694570546575,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
352,236.68167786453608,111.45693359966104,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
353,254.9403183826645,142.2011379456449,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
354,242.85612251074383,150.68851764421032,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
355,270.2899340233641,133.53816354942197,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
356,266.36795593487074,155.95581381272316,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
357,216.68434114157736,121.57260456388836,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
358,277.07293747351844,142.66751407299802,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
359,272.0995097149081,134.27934144422247,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Gopalganj
360,245.61308957952468,129.4474588665448,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
361,236.4178518691226,128.4008119177933,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
362,263.3919122391912,137.50792285079223,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
363,295.9423836113383,127.5601948998826,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
364,254.7290313161544,115.24549237170596,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
365,269.2450131727512,144.62164094843814,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
366,255.0014290012033,131.35920577617333,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
367,250.12534087810204,131.65015680392685,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
368,252.1161759360232,117.53504180298069,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
369,286.9379406580493,122.47018213866036,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
370,243.9129198118368,106.93301243481746,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
371,260.200068212824,132.55726466575717,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
372,260.29237114807734,167.91447368421046,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
373,279.11384720327413,135.78158253751704,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
374,281.9017979217937,163.95703445447083,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
375,253.33640962537592,162.7972723543888,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
376,279.02033770850414,132.4763467322942,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
377,252.83825540060155,143.36207957342086,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Habiganj
378,225.43046888928512,118.42405063291142,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
379,221.44453578336564,112.53633248787436,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
380,270.97705952963145,128.0964300004446,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
381,297.18963309638394,113.7224160007065,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
382,256.9712572190137,98.76446023989334,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
383,262.34902973117323,142.36634324372443,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
384,246.1762169370972,119.60724605467882,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
385,217.0341492898157,112.44204118637478,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
386,248.55078415097643,128.21746537940666,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
387,280.004044311588,83.27435378934409,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
388,236.20276578877824,96.5465515722716,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
389,244.66962604250736,119.81835709801813,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
390,262.060842994518,146.32394176327853,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
391,266.6944556859571,126.21381357075408,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
392,264.9580178323402,139.32492495183473,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
393,248.47358752632283,144.78852099108386,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
394,273.70343653389494,113.14763206236844,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
395,209.6122586137372,124.85268157175504,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jamalpur
396,234.22782821229055,132.4634776536313,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
397,242.60756979719665,127.79649944102847,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
398,262.2565752658086,135.60167179630668,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
399,273.6071906001547,119.23876028987544,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
400,252.22405161472304,118.63076434917504,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
401,252.3819356204999,126.2068685585204,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
402,249.9909720026699,127.68921909579514,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
403,243.3423731176798,122.58620329057442,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
404,261.22903878348205,147.40722656250009,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
405,249.97103828954735,120.32364449413076,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
406,243.9757196757965,109.37049329234208,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
407,258.0243825648919,140.65042328412505,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
408,255.19394512772,146.4565682049126,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
409,270.22254173095814,133.3181371861411,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
410,269.6454379945381,147.22400392129404,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
411,230.8305090679924,148.99065191513202,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
412,275.99544849800435,131.9241299628878,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
413,237.8024648133884,136.2310062320566,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jashore
414,225.60689316815893,129.02416288482766,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
415,240.02958182062656,115.53195142892191,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
416,255.0561756408684,122.82166073837853,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
417,261.164847295474,115.24273273641606,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
418,244.72206549736296,111.46093462529132,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
419,248.3257957478187,131.01462455450417,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
420,244.6218569851589,126.37274622838224,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
421,238.4004660861033,127.83196369434566,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
422,252.57819207653628,153.72010302955965,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
423,238.6641726971667,112.50901508647124,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
424,237.9364651048694,96.4016926284803,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
425,247.3838997767304,135.43785661126273,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
426,243.1869285890784,142.65838893007162,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
427,264.3822872736293,118.50508558670306,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
428,258.8592160754156,142.57268667824363,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
429,206.6752666832052,108.52418754651453,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
430,265.7086330935252,130.63569833788142,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
431,262.80203423468123,124.29620441577774,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhalokati
432,238.61798830623053,122.4431299104696,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
433,231.10348273622137,121.19984469212496,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
434,267.7310433034898,127.23698154577016,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
435,283.1689201534807,109.25676046044218,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
436,258.88109811803406,100.50972958158232,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
437,262.05376393203,117.7140051160241,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
438,257.6490042024484,110.41439795359032,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
439,226.38461538461533,110.17385346245206,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
440,261.1691942262013,121.61552165174488,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
441,243.9531335647725,98.94162251050612,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
442,245.1391832632925,100.02809245386436,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
443,263.1407935637227,126.46589870177354,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
444,261.57551654781486,140.0883159626989,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
445,274.2680106052294,121.00484549277743,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
446,275.32181385993783,139.92521484732123,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
447,235.4108155055769,150.4680928871823,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
448,279.437511428049,123.34882976778202,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
449,249.3033004205521,127.38398244651673,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Jhenaidah
450,230.3102942524521,124.3580529837749,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
451,215.27024827024823,106.95728297735816,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
452,274.36721972683114,120.08525071042264,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
453,280.6308552571272,117.37189476578976,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
454,252.71693097442483,100.27665230543592,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
455,249.9141076175636,128.77706480887343,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
456,248.72618938491152,112.2739939499496,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
457,212.7757814648456,109.93500779173164,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
458,236.30901090842423,122.64304702539192,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
459,278.164268035567,74.82134017783484,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
460,228.9662663855532,82.14245118709326,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
461,242.5560546337888,125.23219360161336,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
462,280.64799706664223,141.10440920341009,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
463,257.33440278669,118.7841232010267,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
464,251.85489045742065,131.08836740306168,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
465,245.474378953158,135.1782014850124,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
466,275.2711522596022,113.19066825556882,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
467,221.04821706847568,121.70235585296552,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Joypurhat
468,225.73539435982497,122.13418790529332,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
469,253.2607175834323,131.72194239179618,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
470,251.8509425426028,124.1570803800332,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
471,262.8557683607298,105.69413361483936,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
472,228.10091992158053,104.56160458452725,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
473,260.78329060473527,137.8840898808626,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
474,249.3689337958076,115.82304328155632,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
475,246.42301312019305,130.41284874076308,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
476,248.7186849645604,135.40995324988685,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
477,254.8081435680892,135.5759312320917,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
478,232.3044488010858,97.68167697179912,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
479,258.9397375961393,116.3613934549842,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
480,241.46683758105863,157.7365706529935,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
481,256.2396923540944,127.54655406424364,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
482,266.6887950535363,145.28520585130445,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
483,206.65631126526924,118.94139647112053,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
484,263.4313979791887,126.49908007841954,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
485,254.13982808022917,144.67585582868338,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khagrachhari
486,218.0695784537576,146.46365176401272,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
487,233.20375900228356,139.64128067373306,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
488,245.36195856873812,136.06676710608912,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
489,248.6539402838962,139.4378365149291,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
490,237.13699353637972,140.67764895249118,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
491,234.00287164252995,135.22138878574086,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
492,235.5057457092127,154.54315446833692,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
493,228.2619736128682,150.40258449304176,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",Khulna
