date,Chittagong,Barisal,Bogra,Comilla,Khulna,Mymensigh,Narayanganj,Rajshahi,Dhaka,Sylhet
1981-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-05,0.0,4.932116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-06,12.086411,5.057361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-07,0.0,0.0,5.6865315,5.6199927,0.0,0.0,11.774115,12.560126,0.0,3.970742
1981-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6572626
1981-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-11,0.0,0.0,4.8539677,0.0,0.0,0.0,0.0,14.489321,0.0,0.0
1981-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8387313
1981-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-31,0.0,2.628722,4.384725,5.824595,14.8944845,13.428642,6.729011,10.575836,11.201356,9.452209
1981-02-01,0.28908688,0.0,11.990549,0.0,22.46236,12.136295,11.544573,14.788763,12.798445,10.91999
1981-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60292
1981-02-10,5.1363883,21.310524,12.055414,12.296504,26.363852,15.933723,16.5362,14.231577,17.311728,11.73605
1981-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6424346
1981-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-07,0.0,0.0,0.0,0.0,0.0,9.619311,0.0,4.99022,0.0,0.0
1981-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-11,13.142117,19.207293,0.0,7.7369866,13.733485,16.202154,15.008223,5.3726664,16.326834,30.701458
1981-03-12,0.0,0.0,4.671074,8.842271,0.0,0.0,8.576127,6.140191,0.0,23.391588
1981-03-13,0.0,10.975597,4.671074,8.842271,15.695413,18.516748,17.152254,6.140191,27.988857,0.0
1981-03-14,0.0,0.0,0.0,0.0,13.733485,0.0,0.0,0.0,0.0,0.0
1981-03-15,0.0,0.0,0.0,7.7369866,0.0,8.101077,0.0,0.0,0.0,10.23382
1981-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-20,0.0,16.749325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37599
1981-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-23,10.5661,1.6489654,0.0,25.013527,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-25,0.0,1.4938736,6.185388,0.0,19.496141,26.531534,26.962858,7.1611314,26.422243,0.0
1981-03-26,0.0,0.0,0.0,0.0,0.0,10.304437,0.0,0.0,10.725877,11.864313
1981-03-27,25.101748,24.310223,0.0,10.018011,23.682013,20.608873,25.779636,6.221917,21.451754,35.592937
1981-03-28,21.96403,21.271444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-29,7.3213425,14.1809635,0.0,8.765759,20.72176,9.016381,11.27859,0.0,9.385142,0.0
1981-03-30,7.3213425,0.0,0.0,0.0,0.0,0.0,0.0,5.444177,0.0,0.0
1981-03-31,7.3213425,0.0,5.5940084,8.765759,0.0,9.016381,11.27859,0.0,9.385142,0.0
1981-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-03,0.0,43.492416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-04,0.0,0.0,0.0,0.0,30.80793,46.406185,0.0,0.0,44.521893,0.0
1981-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.793167
1981-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-11,0.0,0.0,0.0,26.626385,0.0,31.96991,20.434235,0.0,15.840812,32.53647
1981-04-12,20.851921,15.848071,13.468981,39.93958,13.373178,31.96991,40.86847,6.1860766,31.681623,48.804703
1981-04-13,20.851921,15.848071,0.0,13.313192,0.0,0.0,0.0,0.0,0.0,16.268234
1981-04-14,31.277882,0.0,0.0,26.626385,0.0,0.0,0.0,0.0,0.0,32.53647
1981-04-15,0.0,15.848071,0.0,13.313192,0.0,15.984955,0.0,0.0,0.0,0.0
1981-04-16,82.58018,58.07421,10.898645,49.92901,0.0,28.283792,29.767685,7.72786,23.476822,0.0
1981-04-17,33.032074,58.07421,21.79729,24.964504,49.74024,56.567585,59.53537,15.45572,46.953644,38.08932
1981-04-18,33.032074,29.037106,32.695934,74.893524,37.30518,84.85137,89.303055,7.72786,70.430466,114.267975
1981-04-19,33.032074,58.07421,21.79729,124.822525,62.175297,113.13517,148.83844,7.72786,117.38412,114.267975
1981-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9987285,0.0,0.0
1981-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9987285,0.0,0.0
1981-04-24,0.0,0.0,8.1209135,0.0,11.902987,11.2879095,13.278147,7.997457,11.595808,0.0
1981-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-27,0.0,0.0,18.66611,20.877827,6.0372276,17.30946,20.16468,4.0830317,17.148746,11.6059885
1981-04-28,0.0,0.0,6.222037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-29,18.875486,34.89283,7.1109,23.860374,20.699064,39.56448,34.568027,4.6663218,29.397856,39.79196
1981-04-30,0.0,0.0,0.0,0.0,6.0372276,0.0,0.0,0.0,0.0,0.0
1981-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-02,0.0,0.0,21.500824,0.0,0.0,15.121366,13.206778,8.523223,16.149454,33.16177
1981-05-03,0.0,14.476212,0.0,0.0,20.848244,0.0,0.0,0.0,0.0,0.0
1981-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-05,0.0,0.0,0.0,19.35923,10.424122,15.121366,26.413555,8.523223,16.149454,33.16177
1981-05-06,14.367298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-08,14.367298,16.896307,0.0,0.0,12.696593,0.0,0.0,0.0,0.0,0.0
1981-05-09,0.0,0.0,27.330254,16.176704,0.0,22.655863,20.62292,20.250614,25.107662,38.87433
1981-05-10,0.0,0.0,0.0,16.176704,12.696593,0.0,0.0,0.0,0.0,0.0
1981-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.892017
1981-05-12,0.0,39.174137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.73374
1981-05-15,44.59662,58.76121,30.719633,100.31137,27.577019,40.71962,37.969856,0.0,45.567425,95.784035
1981-05-16,0.0,0.0,21.370193,0.0,0.0,20.641422,17.941038,0.0,23.31646,47.198486
1981-05-17,0.0,0.0,42.740387,50.336906,32.4523,41.282845,35.882076,32.906467,46.63292,0.0
1981-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-19,0.0,18.332304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-21,0.0,9.914399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-22,13.903034,0.0,17.255327,0.0,5.9376507,0.0,0.0,5.4873495,0.0,0.0
1981-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-24,0.0,0.0,17.255327,0.0,0.0,0.0,0.0,10.974699,0.0,0.0
1981-05-25,13.903034,19.828798,0.0,62.78195,11.875301,33.90774,29.484335,10.974699,36.89576,0.0
1981-05-26,0.0,23.2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-27,79.53192,69.53468,13.297635,35.044853,46.121403,25.339697,21.329206,8.182897,41.152798,27.768435
1981-05-28,15.906384,4.4167614,13.297635,11.681617,10.089056,0.0,10.664603,0.0,0.0,55.53687
1981-05-29,18.178726,6.097476,39.892906,23.363234,10.089056,12.669848,10.664603,16.365793,27.4352,27.768435
1981-05-30,0.0,9.993086,13.297635,11.681617,0.0,0.0,0.0,8.182897,0.0,0.0
1981-05-31,47.719154,23.412743,66.488174,35.044853,34.59105,63.34924,63.987625,32.731586,68.588,55.53687
1981-06-01,0.0,31.551062,0.0,11.64753,0.0,0.0,0.0,0.0,12.321743,0.0
1981-06-02,35.494583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-03,35.494583,15.775531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-04,35.494583,18.02918,16.66807,34.94259,17.613535,17.780416,25.573132,9.664435,24.643486,34.695675
1981-06-05,20.28262,18.02918,0.0,13.311464,10.0648775,17.780416,14.613219,0.0,14.081992,0.0
1981-06-06,44.901363,18.491575,10.134371,0.0,0.0,0.0,0.0,9.971002,0.0,0.0
1981-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-12,51.219334,0.0,0.0,13.013023,0.0,4.965275,0.0,0.0,0.0,21.938505
1981-06-13,17.073112,0.0,0.0,13.013023,0.0,0.0,5.636912,0.0,5.279576,7.312835
1981-06-14,17.073112,0.0,0.0,13.013023,4.4359345,4.965275,5.636912,2.9248724,10.559152,21.938505
1981-06-15,51.219334,21.9768,7.597543,14.872027,5.0696397,22.6984,32.210926,3.3427117,24.135204,25.072577
1981-06-16,0.0,0.0,28.570244,0.0,11.058835,0.0,0.0,13.585832,0.0,0.0
1981-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-18,46.5078,0.0,0.0,13.617502,6.3193345,0.0,0.0,5.1755548,0.0,0.0
1981-06-19,40.694324,22.485258,0.0,35.745945,16.588253,43.177982,49.60943,0.0,46.17025,27.507925
1981-06-20,0.0,22.485258,7.142561,11.915314,11.058835,0.0,0.0,4.52861,0.0,13.7539625
1981-06-21,43.72595,90.84135,0.0,0.0,29.131903,0.0,24.766191,0.0,22.984278,45.494316
1981-06-22,0.0,54.504803,0.0,51.006092,19.42127,20.166714,24.766191,14.915855,22.984278,22.747158
1981-06-23,0.0,0.0,0.0,0.0,11.097869,0.0,0.0,0.0,0.0,0.0
1981-06-24,0.0,62.291206,0.0,0.0,22.195738,23.047674,0.0,0.0,0.0,25.996754
1981-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523346,0.0,0.0
1981-06-26,0.0,0.0,0.0,0.0,8.46709,0.0,0.0,12.972791,0.0,0.0
1981-06-27,0.0,0.0,47.154457,0.0,0.0,0.0,0.0,8.118349,24.716223,18.377249
1981-06-28,43.920643,0.0,18.861782,0.0,0.0,23.445505,0.0,0.0,0.0,18.377249
1981-06-29,0.0,0.0,0.0,24.038233,8.46709,0.0,0.0,0.0,0.0,0.0
1981-06-30,0.0,0.0,10.778162,48.076466,8.46709,0.0,0.0,26.773985,0.0,42.005142
1981-07-01,121.23,77.32392,35.059853,116.67286,42.40811,54.679054,67.40819,14.335105,54.843483,120.046074
1981-07-02,96.98399,15.464785,23.152212,38.890953,15.961991,27.650354,67.40819,9.60686,27.733507,144.0553
1981-07-03,84.861,77.32392,16.935926,58.33643,14.837398,27.407097,40.444912,15.254024,27.489517,42.016125
1981-07-04,21.21525,13.531687,16.10709,0.0,33.882957,34.245358,0.0,28.001907,34.348343,0.0
1981-07-05,0.0,27.063374,18.068674,38.890953,22.020294,14.919841,13.481638,16.941488,14.964708,21.008062
1981-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.071473
1981-07-07,0.0,0.0,11.153803,24.344698,0.0,23.79767,37.776264,0.0,37.171535,10.071473
1981-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-10,0.0,0.0,0.0,0.0,0.0,0.0,12.592089,0.0,0.0,0.0
1981-07-11,0.0,0.0,0.0,31.185045,0.0,0.0,0.0,0.0,0.0,23.18541
1981-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.18541
1981-07-13,0.0,18.53245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-14,0.0,0.0,26.3209,0.0,0.0,0.0,0.0,36.91038,0.0,0.0
1981-07-15,0.0,55.59735,57.576973,0.0,23.589132,0.0,0.0,53.827644,14.989004,23.18541
1981-07-16,0.0,15.021021,70.18713,0.0,37.232,35.050774,28.576727,71.93393,37.306183,78.31072
1981-07-17,100.44899,30.042042,20.053467,46.438717,46.539993,35.050774,19.051151,41.105106,37.306183,62.64858
1981-07-18,87.89287,45.063057,8.773392,20.316938,40.722496,23.00207,25.004633,17.983482,24.48218,41.113125
1981-07-19,0.0,26.286785,0.0,0.0,32.577995,30.669424,33.33951,8.991741,24.48218,13.704376
1981-07-20,43.946434,13.143393,8.773392,23.219358,0.0,7.667356,8.334878,8.991741,8.160727,13.704376
1981-07-21,123.67333,38.7553,14.15737,50.502605,32.441025,20.891785,30.012505,8.246572,14.808742,24.87591
1981-07-22,0.0,0.0,21.236055,10.10052,8.110256,13.927857,15.006252,16.493143,7.404371,24.87591
1981-07-23,0.0,0.0,0.0,0.0,0.0,6.9639287,0.0,0.0,14.808742,0.0
1981-07-24,0.0,0.0,0.0,10.10052,8.110256,0.0,15.006252,0.0,0.0,8.29197
1981-07-25,0.0,0.0,0.0,0.0,8.110256,13.927857,0.0,8.246572,7.404371,24.87591
1981-07-26,22.552074,16.45987,8.057766,1.9912748,19.851286,7.6062818,5.049095,10.224032,7.4323993,4.8370085
1981-07-27,93.68918,26.491623,20.80723,16.516842,35.159348,20.192867,13.404146,31.268501,19.73125,26.430798
1981-07-28,10.351956,10.936143,7.096032,0.0,11.285718,4.155284,2.758302,16.074453,4.0602922,17.395956
1981-07-29,15.737695,9.336071,14.906867,2.966256,25.349459,16.540646,10.979778,26.667686,16.16252,18.898884
1981-07-30,27.847103,22.54014,81.42243,3.8751366,18.4044,22.49689,14.933567,77.04944,21.9826,47.169464
1981-07-31,55.784916,12.63361,16.791346,17.785143,7.5238113,20.856909,13.844938,14.398847,20.380112,6.5472364
1981-08-01,60.81863,5.8459826,7.381433,4.9703975,0.0,11.8395195,0.0,0.0,12.303654,10.328959
1981-08-02,15.204658,23.38393,7.381433,21.74549,6.186543,9.803621,21.191862,14.653233,10.187943,30.986881
1981-08-03,0.0,11.691965,7.381433,8.698195,6.186543,7.43885,4.63572,7.3266163,7.7304683,35.413574
1981-08-04,0.0,5.8459826,0.0,4.3490977,0.0,5.9824014,4.63572,0.0,6.2169247,10.328959
1981-08-05,30.409315,5.8459826,0.0,8.698195,6.186543,0.0,0.0,0.0,0.0,20.657919
1981-08-06,14.655141,0.0,7.7969003,0.0,17.032707,6.9174,9.768438,5.641326,8.812441,7.6411448
1981-08-07,10.906151,7.3394547,14.467581,0.0,0.0,0.0,5.5920763,7.559702,5.044802,2.4596493
1981-08-08,0.0,13.838756,0.0,0.0,14.401348,0.0,0.0,0.0,0.0,0.0
1981-08-09,58.279747,24.047417,5.5444613,37.1712,39.612595,13.584168,19.182947,10.160889,17.30559,9.975939
1981-08-10,21.675976,14.536243,11.6664715,22.071846,42.030598,23.095592,32.614548,10.469781,29.422695,9.588887
1981-08-11,68.00073,0.0,27.175718,0.0,0.0,0.0,0.0,7.5479107,0.0,18.99108
1981-08-12,25.905046,35.239403,9.058572,24.660255,0.0,17.246565,19.986868,7.5479107,8.643667,18.99108
1981-08-13,22.666912,20.556318,18.117144,10.788861,30.206429,17.246565,9.993434,15.095821,25.931002,0.0
1981-08-14,0.0,0.0,9.058572,10.788861,0.0,0.0,9.993434,15.095821,0.0,18.99108
1981-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-16,19.615587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-17,39.231174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-18,0.0,0.0,21.434776,0.0,0.0,0.0,0.0,10.886732,0.0,0.0
1981-08-19,39.231174,19.447918,28.133142,0.0,47.981205,0.0,0.0,12.441981,0.0,0.0
1981-08-20,39.231174,0.0,18.755428,21.12643,31.98747,33.396404,35.237507,21.773464,36.160126,0.0
1981-08-21,28.736519,11.899162,20.868347,0.0,26.557928,30.372086,33.4869,0.0,30.32106,79.518036
1981-08-22,0.0,35.697487,0.0,0.0,17.705286,0.0,0.0,18.306318,0.0,79.518036
1981-08-23,28.736519,23.798325,20.868347,25.691353,8.852643,0.0,16.74345,0.0,0.0,0.0
1981-08-24,57.473038,11.899162,41.736694,25.691353,0.0,15.186043,16.74345,31.382261,15.16053,39.759018
1981-08-25,86.20955,11.899162,20.868347,0.0,8.852643,0.0,0.0,27.459476,0.0,39.759018
1981-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-27,49.411873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.204914
1981-08-28,49.411873,19.723963,9.748393,24.564545,0.0,0.0,0.0,13.218423,0.0,42.204914
1981-08-29,0.0,0.0,9.748393,73.693634,0.0,21.978603,39.71285,0.0,40.489536,0.0
1981-08-30,0.0,19.723963,0.0,24.564545,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-31,0.0,0.0,19.496786,0.0,0.0,0.0,0.0,0.0,0.0,42.204914
1981-09-01,0.0,13.742926,32.62993,0.0,12.754268,0.0,18.284119,15.475361,0.0,0.0
1981-09-02,0.0,0.0,0.0,0.0,0.0,32.695503,36.568237,7.7376804,38.767895,0.0
1981-09-03,0.0,13.742926,10.876644,0.0,25.508535,0.0,0.0,23.21304,0.0,0.0
1981-09-04,0.0,0.0,10.876644,0.0,0.0,0.0,0.0,7.7376804,0.0,24.027481
1981-09-05,0.0,13.742926,10.876644,0.0,0.0,0.0,0.0,7.7376804,0.0,24.027481
1981-09-06,15.85288,9.97555,7.2223854,0.0,8.933061,7.409246,7.9121037,10.029545,8.6200485,36.73693
1981-09-07,30.095549,15.746623,7.775591,20.637959,12.808936,19.918362,21.270199,5.4546647,23.173376,132.15059
1981-09-08,24.613178,20.895666,17.548862,14.166978,16.07951,24.440893,26.099667,6.7198787,28.434967,21.42794
1981-09-09,15.316143,13.131784,9.1586,73.486694,5.2719703,9.109202,9.727435,5.856852,10.597809,9.073721
1981-09-10,21.00938,7.8560324,7.7602234,5.0730176,5.5843835,8.510476,9.088072,4.4408183,9.901238,15.588186
1981-09-11,25.08404,15.960566,8.412879,0.0,0.0,23.359026,24.050201,10.050453,40.44952,29.390526
1981-09-12,0.0,7.980283,28.844156,0.0,0.0,0.0,0.0,5.743117,0.0,29.390526
1981-09-13,0.0,0.0,16.825758,0.0,6.134872,0.0,0.0,10.050453,0.0,0.0
1981-09-14,0.0,0.0,0.0,0.0,7.0112824,0.0,0.0,0.0,0.0,0.0
1981-09-15,12.54202,0.0,0.0,16.323158,0.0,0.0,0.0,5.0252266,0.0,0.0
1981-09-16,0.0,0.0,3.4787636,0.0,0.0,1.7751575,4.914611,4.540751,6.0161953,18.30131
1981-09-17,3.0553846,0.0,5.032072,0.0,0.0,0.0,0.0,2.296653,0.0,0.0
1981-09-18,4.341862,0.21408965,0.0,0.0,4.8957677,1.5768427,4.365567,0.0,5.3440857,12.062227
1981-09-19,2.3935907,0.22005501,4.757007,21.607685,6.8218164,4.2129755,11.66383,4.356808,14.278216,0.0
1981-09-20,2.214226,0.30820957,0.0,0.0,3.4251401,0.0,0.0,0.0,0.0,0.0
1981-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-25,0.0,6.193925,0.0,8.1286545,13.543641,0.0,14.564111,0.0,0.0,0.0
1981-09-26,16.34369,74.54561,10.534284,0.0,73.029076,0.0,0.0,21.269554,0.0,0.0
1981-09-27,0.0,29.818243,10.534284,0.0,0.0,0.0,0.0,21.269554,0.0,19.349876
1981-09-28,0.0,0.0,0.0,0.0,0.0,16.451912,0.0,0.0,0.0,38.699753
1981-09-29,0.0,0.0,31.602852,0.0,0.0,0.0,0.0,21.269554,0.0,19.349876
1981-09-30,0.0,14.9091215,0.0,36.212597,0.0,49.355736,38.78824,10.634777,80.000336,19.349876
1981-10-01,0.0,10.375022,5.3713336,16.637596,7.318391,36.930653,0.0,0.0,37.48857,18.081259
